status,gender,num_of_item,order_month
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,3,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,3,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,3,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,3,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,3,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,2,6
Processing,M,3,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,3,6
Processing,M,2,6
Processing,M,1,6
Processing,M,3,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,4,6
Processing,M,1,6
Processing,M,4,6
Processing,M,4,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,2,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Processing,M,1,6
Returned,M,1,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,4,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,3,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,4,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,4,6
Returned,M,4,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,1,6
Returned,M,3,6
Returned,M,4,6
Returned,M,1,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,4,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,2,6
Returned,M,4,6
Returned,M,1,6
Returned,M,2,6
Returned,M,4,6
Returned,M,2,6
Returned,M,3,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,4,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,4,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,4,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,4,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,1,6
Returned,M,4,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,3,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,4,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,4,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,3,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,4,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,4,6
Returned,M,4,6
Returned,M,1,6
Returned,M,3,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,2,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,4,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Returned,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,2,6
Shipped,M,3,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,4,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,3,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,3,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,3,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,1,6
Shipped,M,4,6
Shipped,M,2,6
Shipped,M,1,6
Shipped,M,2,6
Shipped,M,1,6
